puuid,platform,match_routing
ribYHNQ1Uu7vW-KufWAaww7FNbc8pPVdLOpwOEFXpPr-1sVudRL9ORBPgaKsTOUVdf_u_9kVrxLHAA,vn2,sea
UQlziaCD44fp7WZ9x9OCafXmEaoPUq80mn5ib-8IMQeUiNiVQ_wBGx-GEuDwTv-R8jLkIx6FljZgPw,euw1,europe
zI2YUnbe4AmzuqowD8EyPURsJb6EJ-MKQG-yv9jQOShwSOaoOafWJHM4QrCDWdxAGzix0AKZ2gpANw,kr,asia
87R1nqh1s9zOEpcgdQENNeuG8iBHjjrD5w5J1KCxotHmKYwQP4_u7OwmuYiSIFlYwEqGgBtWNEz2eA,vn2,sea
mYPm4GAI7rfrHsv8d4RMbMs_-eLOZuyyWMDKA08DlTbNGXECVLJVapwkO8-3veaLcMNw-RxaN1aZGw,na1,americas
DybPiVIwTVXrSDnYQYNVLxSnl5lGy2IWBUCFwVA-ktieFUqF1xW-kU3dPWEYorB-Wwbo00Kj58g0bA,kr,asia
ViXFVyh8tnHIEWYXyAyr3iDzmgD4yM3BbO-8Wm7nZjacsqVzMjh9hvv5kcR9ha30xbdW39qa6ZuxbA,kr,asia
HPMjaHKCLfnv29GV880rA_C86WNkM-Fr0Vvq5RdBl1kSfKmbbILe1FmqvjAtj6Jcrvl_NCQL0soOkg,kr,asia
vhZwuPYGxhwsE_mgZn5DstXOS19By-nXZKdinMIDmGJ5A7t9329S0TyK4gewBLDx4uDRCmb8B0jBtg,na1,americas
EFnaSsoAwccdmN_TlF9M_MjKKChozPoc9XZkHub4dEZH2RyI6BABawFTguYKGUNA7xi-_1t4ZXEI_w,na1,americas
0n7Uy0dgVwk9vwwSw1Hv-LxbiPPGyiZGPDBQhu963_tmGZDx5dPGGl9VkIH_W3FMDWPGYlbXhpqPKA,vn2,sea
MN8AKPgdi5onloSLxMhNo7Nq1MFNe_j1aLwj4xTPeSmTMQC1Im42mrKuY69JPGn6IF0AY8jBsQ2Few,na1,americas
2PvvL0pbfdb7p2xpH8NZFqVKFot95Wx0lTWFbunJ3GbIeYHmkGAiRAZ5exd2JwnTtlZ219qryNw1Xw,vn2,sea
vCWVotRytMOPDsdA9r4-96j9Di331_SEbne9O2aSTM66ek3a29QZnjZjL4DnBfZNh-Q5KVn715L0lg,na1,americas
ad6-Wry5Y9WQ2tM1Er9mPp0tBVfX06c6KKZfBuy73yoWK7B4rNtZ1TbZ3Sp6v8URdDjD7KpUgM-tOQ,kr,asia
O0J5D_WsIUW64hrakpz1D7VtMbEy5tHelPQhoxS3eS6yXHLmYEZlfqMXrdQ5bVBMhfuYvAAYEqcYgw,na1,americas
c8qx-ea-Mx5GhBrlGbF8OqdVyl8A_H4tTX5_goGqpYqSbyhm00abkSwaCd53GfjYNOT53i5Z8ekMug,vn2,sea
e48JOKbf4o2Jjh7h8h7r4xFB77rmUwg3-mnagLjwkAAwyF37cZhXpNG-2dHh7gEP9-5kn-M_vB8tAg,vn2,sea
FRkzH7AAKMp-LmAa4rXqzVQcnkXyjibifmrQPHYNqw6SU-uLz8_KVlModQHZdCwElNUsaEldcVubOw,kr,asia
gu39K7MdCFjUe6jrLE4A15lDnYKYyjY8lO-O6hYV1ZER-pS4y8brvYtZR5mK_hIagIdfYFqe9qCt_g,kr,asia
IpKdD7nYYpTArLM4bXw7AkrimOInfpDDxwduofYykTsTO-ABNs9msyM4tJzK6Gcx5-k37mvvhDDg5A,kr,asia
aUP82FI25rll6XfDoSGG_RIVKXOf07oUDdpcdiaHklB6XQZC8skspffT_v9YfwGKAdfa0uMc5Gkl2w,vn2,sea
7hmFZwD0WrZ7M410o-S0T_bgM7j9tP3hB6ztoA23ng9ViNZAawFNcETGDFsU0AkxpLYASwihpK2o4w,kr,asia
3enpBUaiguIdelP_V2vXvm1P4Y88gsuJSOzZ1z6s2MScwMWzkIgMH-pmz5tKeu3UFY3K3FG_yx60VQ,euw1,europe
orh8_zaCf28qEBK4BgOU5oJ6VkdV8Wb8xLJwfJAgvRdhbpcwAtYMsGha5czV4B-HABBMnT6PWFO7fw,na1,americas
Vdoic9SkOUdm9O3CS07pDiCcWXqJMqvSW4RpToOp4EHC8ak8tC2M8hGSBRyz_OMqUyqB0kdQ3sJ87A,vn2,sea
19cYEPwifpuSZxcwx-kLOd0vhTb_Ou2uAPzSjAzhOCVNph5vt53svBCdTtlT488nyP7XAtZ0RC7xkg,euw1,europe
LyKaPM_sL1Onp8QCMFo8fh_pw8JDHkd-UhpLRboE3mWNvA9Wik4K4K4lytv2vt1XGPMRKCenDk3xHQ,na1,americas
sQ2fs_3YxclkDGZdTanweR3sEzGn-3ZV5t4mRJc7XTpZglaRJovaqa3nUHRuC2g_ALU5z8xv7U6HTw,na1,americas
v2znZ4z91lnfP57dr0q_o59G1948dXjmKTUhVxYxAVJzFH-KMVWL-CVOko-NxAzNDzYoFiEVN8-0JA,euw1,europe
U5y_wbzMNlD0eeT7cG0Tv_AV1oFSvGdzhic6mDbzReHXq_bBg30UC8T5xxqXc03sC0OLjt2mGQfVcw,euw1,europe
-HMrKbTPnht7PRcV9zts-YmaWANMUiiauCTtHxvE37rV_-xbcCPqYBVHRFA84cGV7CmFn-SJm09kzg,kr,asia
Og2uq7lIr-H6rIxXV-CsoZJoGQWfyZxXGwTuxLljBaj3cgJsufcVrFB5jVh-njRrOnq0QAvs06tipQ,euw1,europe
wUF-NkAz0UtUieOww5DCR-8_wHpbF8uC-K_vD40vrJAWcRa46HBwRj7wfdtI-mS0h9OY79fOMiEESQ,euw1,europe
nC8gRU5PUEiOcWIX8Eh2MeNqx78YooQEBq3LK9F3cldvosnOCJheLau0SnKBHM9j5lbp1pdIIsL8_Q,kr,asia
sQ-IF4BRToC3Spiw-OA6KvVX-tAFybaLr3JVUFXGdBQzuHJ-ZvjSs5kPLiM7K8DdsWJVblsrsqebgw,kr,asia
pmZtsj_vD_qkAdMlSPGC-0U65JRb3W3p1gF5Ym3dDrhra1m6sx-FQB-nIR4RVMSKS2Gp9jD7MxWW3Q,euw1,europe
6bRTaZszYFX4NtJfa-q1d6hVVg1sZzX_C5SqevnT_fdVNRPXWxWfQPSbQ5bSfLllqjnl_N_5FHj2pw,vn2,sea
71zwY5QgNrl7TePm54uH4g_2FaAop5gBOorvG-SJ0HjDfD01XYnjjXi4YK68nlKf0DTpAiTn2eZGPg,na1,americas
pyusat0IEccY4vMxOVDeFwmee59G90oBicK2IZbDCAT984AQ5LHYIh2wM0-MOEUSlATdZl95DaLShQ,kr,asia
qDtTLmmomNZl0eYjZQXKnhK0uym2HWtgukIGisS5Pyw7l-6t1N0njrwo55cpV3tJhowfX395quDL9A,euw1,europe
cXOJl-ap0xm81SAGWyOlsHyIShs35OrxmxX4JNyYg71bUwLA2VXHvWAl3w-MDj9d0hQ6uMe50Sgv5A,euw1,europe
3UlZrjqK6BXu2IYw0e9JO47Cxhs4jWsn5MLfCljsb0EgK5PLNTvv2PgLOX6eR-X-tbZWAGctVMcO7g,na1,americas
PjJIl2Sb1Xmtct8EHgWlqwRFpAx9y3cn7ISIA7YRw7QSSr5w6g-leIDk_mYx3Dr09vHz7OXjIHayig,na1,americas
x3VTdr1H9f9MHcZiZEoO5Gwf0TWzzZb-lIlTPH84hfcpKwsXLPSkBKJ_bcH8iX9yU98bRWFPLS7i3w,euw1,europe
AkQkCg7aQsxM3axgpzo49ZuY6ntAVkvqrs9przgNWf3AfchtoZ7lfQoq5zNXfSJLM6KvLzcOfT4ldg,vn2,sea
8bHktO09filpg1YSTDXaCEopdunpMav5a3aQBA-a0RfGKYL5LSYdmkHBztsenPxS3l-6GvG3mTiSyA,na1,americas
4byXRv5oRAzIaJVg6jFSF3sXHn1T-vB5ofT_og9UayY3oDmAX5IAwDAZPSWBOPUy-HGHforIosPCkg,na1,americas
8XTMW-iExsNBlStMn6O3sIxCpmt-GRUK2vCZaRegU8gn-eJvVGTAgrIX_JnDn0DwTCsaJwC0B65XuA,na1,americas
WG99ciTOKwzM1YBWJj3GMKaxZQEZj16EcBRHi1tnEZHUL1O2DKIDpCTJTsDJnWnUUHwipSo8ZFqgCg,vn2,sea
BJv_1OrQkiJibgpVLVm_vNjby6oImf39p6fcV8RM_cxWETw_yTmJMRnwboVvhZGcMakkGvrZNoB9RA,vn2,sea
GQXjTRwe9fdAWOheKpvJH95BvxDzAWjD02ASF0AzuOk0_XHj7UEG04_lEADidYfPW57lvra263xZLw,euw1,europe
MtiLSvX6FDfhSFGFlG5N48vfPHn00peoxMJYfkeadDkV4U20Qx82W4x5RddwzZld3n_Yn4whxsAjIA,na1,americas
xba7Qn-QspvdJlQ6HMnkU8Gu6ZWNiKIRrpwnRQ9Vz_3JLUdv-TMknzhMu98Dg0RQBlfyaS9cSzQ8LQ,vn2,sea
bcYlqr4XOp445RbEOoGZ8MFdrenprydggDZAHaal_nPKbpAeE97ZlC1utMZ8k5QpPcKdfpJMNJJYLg,vn2,sea
NNlckKsYxvCylCECGvGS0BsDn9tlg6MNWCCUH3qZ92tmYuZiI1ufwUVLJw2oWGm70-Fh7bqBrAnpPA,kr,asia
25nL3uE00fMqas5nJ-9iO6Uub3JXNZz7Kl-zMz2XpHhnMTuq9851yA9HYSzVH5Uvi1zDG6kRl2ispw,kr,asia
wiBujZCRaPzdJFUhup3yTK-jEQqmQfFKn3IEVmSPUwbp36C2otidWWANqzdc4gyt13asnMPWcIrx6g,euw1,europe
ZiI7lu6WwpfAAaw0SKfsoYfgArQIKQCf9zvxKM-OA8XzpPA0axyoLer49wpx_8t5GZ15daWo6hc-Kg,na1,americas
mMLlN8OZNvigqmGxuXAVZdO6JvQavoCLjsBmL7tz-p3OxN9ETZD1a-6f9EzHALm5KeK-hxHyANW_GA,kr,asia
ULKp98iR9RQA96E7e77ZYBxLk5SYCm0fa-oGd6G2CyYoXBUbuWQ8kjSwLwhtEkr7wGd8FJKmcUa9Fg,vn2,sea
ATFhR0TDTq8AXISoDkomXhzprEONRU63mgpUXefsDCCPKV60_MTpZL3_VUd3VNY562jguSOhK4h6sg,na1,americas
V9pyTtAdhTHrRGWfMbqQPT0Rf4YiVzvT9NjCL_zIS8Q2ZewoP9td2uIrEXd5F8VEE0QXOO3vr5Z5Ow,kr,asia
AlN-zimVmO7rns7pqTiWPkK9v-uqcYgv-vOF_2yMXozLHRFc_6EWHGSG6_Z7bZDwhrDw-e4FiH_tAg,vn2,sea
oBp3MyqjEVuX_QXfI_NqmAfrYOvnPmnYz4rMFXLFBLM3TbJ4vB9Cf9ECA829Ow4hEQZtMnhQM_5djA,kr,asia
PVY_1OnBAER3PqSY94xIur-3DBObxFpKR5ZVfN4Pxx9DIJvPm-QG5h-nJbGRl8FX7GcErXVogfoyJA,euw1,europe
oOd9X7fz2cNGps9-0lIIT1QTR-YtsbZbztb-IIqi3NKsCtvBDurmg7bOQOmgISLIDZ_z38Aoap_KHg,vn2,sea
uvEXQZxGkQHsm9IAtiacPME23gYFnjNTnN0gDzbY3-uZwC9bF2rUPnl2GIRhKGJE_rUMXtTvT2N_Jg,na1,americas
6fmssCkxnf7FEc8a_jof2e8lVm0Ere-ZxygxDllQW591Fk9e0HTbPICGlMQbLfzMuypJn_HExD3S-w,euw1,europe
KDMKpeo-zTN98BEcV2vqFV7mMcnbyqutYrOq6vwyKOp4luX2c5hf8jlYzjLDbOjAZj_aWetLrF328g,euw1,europe
ayk78QCPkU0mzzeTPxJ0-Bw_yE0pRn1henNpQO0KzmG9gGAWht2zUnBNV4I0sK_73ylukdM5AUwIPQ,vn2,sea
-Gip-lq1aeI0VlwhKO47OGZP-0-T3vx0R_ImUodQl39Z13LMlbJx1XA3UqTX0x2anRCmBa1oRHC1kQ,kr,asia
STm4yK2etgeIcLc_V8xMdGpx4q1xobHSr-6BpKl6EMQhsmFzHufAX1tOeLwqdEDxd2UnRj1_quVNWA,na1,americas
nMqGJ2Q3SHFciKytEwbXvzGhp_CqQGTgHUf3ekJxFbA5RUX56j66gQv5JXv9HK4b_hFumr3MH7102g,vn2,sea
KdgjTMTM-KRFr4nE3aNZfqwwn2jOIHUZp9Gh5gmqSvskWO91vuGF0BzbbC49aWw1hbrdsFwJJYrawA,euw1,europe
DnV5qgtQy31OJYur76VzZdXiV2bQXf72L1egubLERg764PiF0RrUvLJKR2l3tu4nd_ra9Ug7s7KX1g,kr,asia
fhZL0pN45uJUpKBdccgQ8BetW5nqm-v8PHxEjPK7GtvbybLQfRD006BaqZ5GIbqylnUl7rTHLDPEdQ,kr,asia
nJUmlOq2yozEFlHGDR1XESIO09KUDugNc8_7-PPJXvjJKoEcm8jDATzGX4px4J181lzJJD2Vd_lcDw,euw1,europe
3DEbwSHO9Y1maVCS1BWuqwTmNNoM1fxyQeC0X46TynY9pznJQBAgEZD4Oqc_0eCbBApdpMstsa99iQ,kr,asia
KBlG_U-srua_XyMDQBNoBmDkNiYI5ev6lhNeu6vTIMmX4tbrkaS3FjI5hjZgknjE7n8IC19QIZjfng,kr,asia
7N6hVDSkmiHUX-ZdghByDjY5BdNqZvhvUQGjQ2Swrppn96jwz-vdGosYil2GV7mZMpF24TqvzHC06w,na1,americas
O6J083ZVUiZ6EHFjtbDwm3p8SPW5nKcl7kNTfOVWt6QPIojz4l6NCX5ut-cDHeKxFw8PbsuOq39ENA,vn2,sea
j0IGLnjccMqU3LWiaPVKdHHq1Rmgg9UMzEtSjRPAmtah2W_36M4IZdNsAUZbAytdB6akNlO8lLWc2w,euw1,europe
tFY44105Nv3EYLlpgI5alQYIhG0ao89aHV3I0ikodhcPmo7NMB0r_wPtvUpAoICRqFFoeCs-wF8yXg,kr,asia
YqsH2eeI7o8b-Pg-Ml-UUiNKMEMeU65u7liIT6ciMJ6PWZJunLyCHlkli1HloyiaeUl7kN15j3cEQQ,na1,americas
d8as_424Rf-2jaTWdAYQnBCfQgzNV82_67XbZUoyYtaVVL7FK37Gi4LNnlRDSAoX-szeE7DjxvlbhA,na1,americas
HFvl33oVw1IrRl2Boe8ln0kC78kqvFl7n1_Axci3Vd1QqvV_JGzDr9be_erfUBc0UcAsB4NoX7LS-w,euw1,europe
eKfyQ5Lgu-1AwZWmui4PlEqvJm9_qlyfMLsMtFthYjQ_hnNw59BEC7hKaGWSCLRoSnbx9_05-894jA,kr,asia
VO2Rlpidu39kSO66Rl6hQKLQnZTDNMvUGBu2mYFxRdJ_SIgaO3X5XDKf_iWFrSgN692tVqLsCyoQiA,kr,asia
su4qaR6vFO8aFbg2ADHSMl9s7cZPjEVPPBSPMEyEyTdlKPBDZmBiuHBlStiWpAYHFlpZNICIp17vug,euw1,europe
GWeV7Q1xrdpPKG5fTr1qtKqOJGeCYUaW8JzRP8vR8T9WSA4VwQxxD8N_0nk2ykUwtUNeOWH8CadINg,na1,americas
OVVOeCbjANjYeHWDsDHg6TP1VOk14qod-uvLOJznjTZWMkZ7XMiC14FA_SPkfrnOjf32peUDZjBNQg,kr,asia
ta498Brki9SAFd6eY1TSkF5br6sv8lSkVaVnTBVTxjniOWdiceVgec7uxtTAV5lgUOX6X0AWRw3a_w,na1,americas
KmluhqqovmsCctMYGYcXg56fpMpuZrEgt5mLOGnaxJ5k_G3sAZJNcbea9Kn5bUp_NEfKEnUQynqHyQ,vn2,sea
YsGAVAXkGa1wQ1FK8ZET6CKh2CoWDpALKtO34tlgt7y5xjubzFStNtqVx8P7Zosr27f3-Mvp66OsuQ,na1,americas
lRrrXR2ACDgQjK2Sh5dMX5XZPMCv9CUsf2M_eDyx7sCBgqFAYOSFmfaS3YUVVrulcTCR4bUPQRjoYA,na1,americas
2emTpaEbmKnomFnqG62N3z0aXG1d3j0PZsrTAuVnXsmzW9ieI5EJ7Y6wfgtM6LAq84Mr8F5FFkR9MQ,vn2,sea
m694oHGOfRQDZN6XENQQRaC4oBqWJ-8fBRuL55jRX3SwRM11TOMafihJQef_cUIKUdEi4ae4MGlMTQ,vn2,sea
e2dNloaFX2iM7M9a-PeFXsoRS32u6SWWtb83oSgEU0KI4l5cMeZW9cKJO7-o7VAPQhDlwT3cNS_hXA,euw1,europe
Jy1j9283MTdmOE4WVS_BIFARsgtKhNCByBbRxJxDfbMYGMEtqUn1b9OviHriIDtkpgAiLLRNdZAcsQ,kr,asia
3SsPWhMqGuRBN476iWQJl7xxyqcMxzbi6vYV6mtW9YORL0WpdrsV7OmGaEG_R0BZYlsZdygqbbyARQ,euw1,europe
Ug3_A-qNGasVsqvTqi55y81VbpmmaGIzArEWTjJ9uvAg_0QU8kOMwYe8Ed7TsZXMcPIpEX8XgofEDQ,euw1,europe
LV1hcm4lhmX163ty4EzrZ91z1pDMs2RfgkHXT7xFYUdcjmzuBl6BDKO9ibxelnZCJO2Wb91PzKb7mQ,kr,asia
yqrl6HNlX1idpZh80OypVH92DB8UUVvru8GAEZ85JtZV4SzCo9qHQui7TwzJiTE72vh8FK1WzHldjQ,euw1,europe
MQKe9-SeGW1qstSgT9onUEKlFFEADXWAf_8icCS8YxZQ9o5GdyEHp4QTxjgvuTKwn-tKsF_v_2DTJQ,kr,asia
bNkIjhzSrjDbLXd5ILnzj_ThaYisz_8ENzjEVyD0AU2Z4bKZUYxZZ2ad_vbdchtpjYcHXWFw8q2frw,na1,americas
UCkdMdEf0B5s64VKXiS02Rknn7j8pY10hRRLXdVEJdp-I9yTcnLQHS5SQG-wHEuRyRwD5k1XmDupqw,vn2,sea
XJcemaiNN5gld5nv4xgxZ3JiCYdlkf0cLra-KBEgcNYaftWLjSJ_cd6EGS4pBqrzUZh6hHwxNkRZeQ,euw1,europe
gzCzPTDNpsZYZ86uuDbdlvkx4iRsz8mdR3u037Pn8aXI5h51R37X02N2xXKJbqN8oIZGokLcJqSRAg,vn2,sea
107CQUThbtRFcK29Ja2WcHQLtL4bLaXm7BXIzrnYCqz1dbbLnvM8qduMTtFnfj9y0C3pIUop0uWK4Q,euw1,europe
DJg4yFhLWZIXfprHWgyelsrF-ikTpPytz8ClI4_ctgqXohIUB9leCJIbJzGo9JgeVCRqb2Vgt59D1w,kr,asia
uDpJnXhx56OpTsTZGKUThfDsK-vdCkMVtdg2HHhT0ZNaWLKlr2Xvvkz03VXd7OO30F9u4S_6ib14zg,euw1,europe
YyHCwUhYsh7qlyUEgbc5JnbjIQRF_tXJR1Lvapr9a-CK2Yy1ejBdPvwracVUGn1KuN0fQle5PiNY9w,vn2,sea
hbE1fZYeAyOI_JfZzmeZZMV7CcI7-rogVIsIwR2fv1pLiKFU407E_bvqbVObWtfXTiZjMlMrhjjqBw,na1,americas
Qbg8xoELDNoKmivl65YRaZ8xBTEYU_VqNJJjN3KubGdpqU3HYY6d5Rqe8PcSUhZ3UhrQYoVquwHp7Q,euw1,europe
mvrkVcoyv31nPJwMvNmr7i9ot9--vRulhsJgzisGPocMds5nbLEqKQFLsHWh8LZV9Z-FYlUmzPjy6Q,na1,americas
J3f4X4u45b0kwlTBwt4ykEYmUocnqB51Psnw3lXb4RSa9IVkuTDAyMRuouTlj3wueoYXA1QfrsmtxQ,na1,americas
KTD1qw9DZf09RWeCLhBx3c3AF3-RNcZJ_kgeYxVKnmbJ3m--JrdunN-sJzEU8OTbJS6aR8nkLQfBDw,euw1,europe
bhsR0k9BWxr9dFHf9th7bAw99dp4s4h1Z-HARBvEjRzLxie1lK5eWNuNZzjNN5pMTQkUrfWz0lfUBA,na1,americas
2LtAw5RR7Z-K7i76_CF_x-cJzy521uYjyNOfoM3dAQq_1MpFztL0ld2lUMxlsbQ3Gb3n5G5ztVQqlg,na1,americas
XNFTcak2MLwDYeV57VuUzlnmhdvVoppy-T9kFV4zIAVCaSW_UAmxfUBczgjo_aVpQeGoU80JG1WG2A,euw1,europe
Pd0X2v6ZKgRrGQpXQtDTRHb6sgx4RqMY55spPfjcB8hlHUzURdMFT7554nQSDx9eXSlRwze4otguJg,vn2,sea
zb8k-6USaOduZM5rmRizqZq6l0-nyFrfRa3AmC7yaqAXUaGpH8IvRLVw_I9GVkjdjk3OyWRN7Ie30A,kr,asia
NxhXxoE5OrDRNbzJJGcs6riReTeiNy975kXV3S0I_iNgnsU4im5lYIAB8sebm1XaPYJQKgbZxUqWxQ,kr,asia
QzZ-y3deON9W5jM7KyaiZy6Ai_OX7MYjtduu1aGtC-jTH2VDHxxe7x-47Ds7SvuSoRnxxTpNCS2iZQ,na1,americas
s_EyNYTIgrIdPR-hexuwUtL2XhaGWO2z1benACeV0KgB3H9yCEAIpCVm7kbAHXCS8dKJlw6ZsO-NKw,na1,americas
oTzYCmw27o4sPeJ5h8O-uhfDQZd5ryw-ZPYSSWxojC0aP5h--LxyedkjTiP3eLQuN9me3lEp2HVw3w,kr,asia
1NqPqqTD25SL6ggKc7VHcoQ3QYLoptLn1CiFC9_iWnDvA6vKAHoxc6keh6RnhTI1d4rQ3er-FwrOOQ,kr,asia
PULCmesZfvDjXWDzl3A8ij7fqypjKkTRXmR9zlk4ZWHAZM-wZWY_XDYW3fg3Kjh2mMhDqEWml-sFlA,euw1,europe
ovstOFKobjOOnU-MWQEKue4dRUZi_CY2jAHxcCzGyrDLrhibeAonY6DIydcmAa6QdVwkyBsQMZRQ0g,na1,americas
VF2h9AIKd_41DwG5pHnLVEq_eO-CDbOcLi0f9MiTS7w15kLx37xroHRXdjce-HEhbW4wpaYpWYmBEw,euw1,europe
5EDq13dzy2l36QfX8UHe1mdTQATBynk3ctdAhjzilI1hUe22l-gOyWfX_K_jfx29me6DOTx9H7nz7A,euw1,europe
8rNSVtXTAXLEX5Qoq2NqS5YhLRw437H1aaJNVfpksFLGfIAXKwZxseZ66YT-5IZDM3lmmg1DdMmp4Q,vn2,sea
FbQhrswMAMvA3rqkNwFkfO982Q97aoLtbVyKvTj8Tj3JPdq7ZAmuoGIMvsx2j6Ags8cd_J06c0Y2bA,euw1,europe
YcE4ezifadtgClrDT7nkHLf5zhqjtkbOP6O5t-cMeywpadmG5UDmhMHIDFi1AOqfpJtJhicxVhv6NA,kr,asia
Benrg2D8k1yl0QgWZwTy9mJjULTrVL-RoxgXlEiROqQCXuN1kCB56R5cXUnI7ECnfMFzp5J1WKLVnA,vn2,sea
SdRyc_nvfwTuMLbwnh1x38UjKH5gdXcU_yvQ445FCRl1L4zVwbXfCLZ4HO_dIw0HdS3qYTCL-ALC0w,kr,asia
ouH8MC1RlJ0c1zMAO6JSFTuXMk1F1DLZpTIljMIBdJlxPgE5PCWe8w7x29IL-WCoTX7qXKFtf5ngug,na1,americas
LKrfW2v-tl-iR0YxC3ZwCDlqcK3XJQkL0DkQTOrLigSC2x0SZ3bcrixKwtYZsWprODNjmMy7xbqkHA,vn2,sea
MP5Xqm1O6jmmB-UObUEt5_CWcW2C4Cw0XdhmS0Sq41SivIT7gbg3fMxOvNMK4UEH91huUQlcotZruA,vn2,sea
76YdbVpTe7ABa9ezAgFIYlZ6a7xfJW2US_4DZ2VCQWsDy4XzAImHlXPPSr1hDSKbunDD1JcoeGZcKQ,vn2,sea
OxGzsE26IBybOmFeAQZXQ_UHhu-dfF-5Mb3V5jtKkYjT0kZxT8u_x0yTxbJRtlfw42YrGly9Hj09Hw,kr,asia
v885cWYeOejzQoEngfnV3lTtEZ-BuPATNT80qg7lR1XGVfgTT7bKKN85M59_5MJQ8aRCvhhcw3mMJQ,vn2,sea
xVrzABJWl_0TIODy8ISaG6q1C6KuTM1aHUtN6X-D9zEe9UTZ9qBc2jvZUewFnwzcOF45IhL102mQmA,euw1,europe
1Oj7Uq9lbXN2gAQhRVJBMfop_96YM12ucVzy3HrZjJ5jSHRWYz8ZUo5KMNzvO6OIgmoFUUzdGVtK5w,na1,americas
rYDFlE6cT8T3g8vFCf_mc9pXnUz1vh8V9EekAU6V3AwsIENWxugQ4OwUddXGFGSgfEg74_37aXHn9Q,na1,americas
71LczTVmMsjc5hOeXmlfSpo99UTiDZGbEc_rJ_JBXgaf0J6xJ-siG_30k47FET6OzMfRQeCblmzHkA,vn2,sea
pwjQx23zmrThuDtFiTWFW-_qtprlTC2kBSNVM39Rkel3dk1QTyu8jj2SNoR-zlNNogpk_El0LxbSQA,euw1,europe
JoiBANgat0H_6OoPYc0vIiIhWjqlsoOIVeIu-MmTfmgKhvC7OyCjQ_Onbg9zhXWRuxkNL6zczsN9KA,euw1,europe
zK92_thOLRmrZNDFvfQDodT5-WcjaGKqE_ouMixcp7DGThcMTMX5DWwKN3tD_WzG7qUN9K57CnD-QQ,kr,asia
2mToDhvWLihtX-jH1Lv06-62N-QWpGP_FYrTeViVz0BXIqmbndY29xjVBVu6QT8JGr8w9tpxJ9Jvbw,kr,asia
uyKKr2Oxq0Ios_GGxneXbBnYx27tAHXOnt9vl-ljHYLqElU0f1Gu2ZNnskYimbmt_nOPncUnFW_ROw,kr,asia
z2jLuCiXJGvBzZSfTfM8nryFIWbrbZeMZZRMtOrawZnzmxClwJ_bkIE6_RY10kOYUXwT8DVsjAs04w,vn2,sea
Hym-BKscXNM54YRtI__-LywC8M9ix-4ipS7gPo79Y2tcVLg8Gh_Nqwt_dGSDIPV3BVXqABOTF8paHw,na1,americas
dS5v5RXvW07qroAt2rk4_CTcm7ulaq7x_ePTJKTCB2kMIpaKF2S18bloJc0jQzWoAPrb95XIWnTEuw,kr,asia
PhnstNfG9n86oBRRmFMvpv4o3SmHvSYl26v6HZGzELUtM9ffQKiospdat7NogpwnvEl5YVCxR11Zpw,vn2,sea
xyn6Dp-TSxdXcnwAvdhrHkwJUFM2RIK5yJYFFwbjCgTPnr94BRFSFulJYXnAA5Vz3kixlXHibT7PTA,euw1,europe
p4vuKbUGnHFWTp_Dl3S713DLLsfi2t5pCgaG9VFIfN_kV5cHJn01vmT2GjDBd84YgyqjXyr6p-aL8Q,kr,asia
Zf3OnXZ12B9vspgvCd1nFVfL6KwQNtLNLhu6l9EzMgvGXEoJ37cKKK_mkp4qU2W9gWd6PZEmck2W3A,vn2,sea
AHX3e8pg2QXZRphijweZsi-ovghnTto4pFscx9PiCbx_nkBT6wJO0_YQQp3HO6ps2hXH4Cdus3HxLw,kr,asia
FcqMnMbz8Zbr46S7oTgJQmK5s6V-kuVjekr62rR-lsZp4RWEyAEGMS4C0yqgtSqstfMcyaNuTcuLog,euw1,europe
bSrp8XpnCBTiOUwTEh7O2Egfn_X55QWNbs0f5mdadGX9ijKCDFxgBSayJp84MKsGf_P_Djk7vwohDA,euw1,europe
XyK2xELOMbJt20fjl0q9mg9Ys7K9RncA-275dMzwj2m-iZThEFIO0w231Btr3tEe4U2QCPvIV32MTw,kr,asia
lH1DObTJEHVmkF93xRdIne3Ejchf8eNyNQDG76nNQfKlTQ08qJFP7SSVKUO5KPwjD-dQAAtVp7JgsQ,kr,asia
YAu8aTH14Vk7gceC8GOx8U5y2Z7N_9e6j08hGDGTNNRY1qi0viPUg6o9XWUJJxgHnRIKEUl_KTv9Jg,na1,americas
fNKZp3nLgilgf9gPGgKrzpINkqNd-u8qhneL4CAOmU8k5zHqR2jK9ROvC4hdNeYtrqtg_M1hyRc2vg,euw1,europe
Tv19P0qTLxc4KUkxWSejjrWgrSYHOG1s3Eku5nqPlZjHyXyokKoiDHPbRTnCdxXS3zYv0-ENCYlCVQ,euw1,europe
NVHPrraglTUMoU25IP9OFudRlZ98d4FVrE9I2NnRmRvhBnIPPqcqTzb18piCJMVDPL9eRq6e70isOg,kr,asia
0kboOxNguskTY0bIhgV2qeFaY76ANyAByb5tldDS4ib7i6NEnrGRoBCsKOtQ96n9im2Tyz_5FoJSRA,kr,asia
yGGpJd1oFORGX4lAFjuq78vDYCcbOFPYwFnVuOVMtqmypxObap8Ppkp9jN8uJvWEjkRWM5n2J1WXxQ,vn2,sea
U4VZsr6M80wl3EjBipucBUlcE_HnKjbzaW3d5PqqhoFmyg8R5MwSY3oVpC5eXnU5jKVD6IfcBML5sw,na1,americas
